Index,UMAP1,UMAP2,sequencer
UCC_Rose_RS.03238972,7.517873,2.7656803,NovaSeq6000
UCC_Rose_RS.03238973,7.952888,1.5300757,NovaSeq6000
UCC_Rose_RS.03238974,8.414346,2.2805018,NovaSeq6000
UCC_Rose_RS.03238975,8.821856,0.78096145,NovaSeq6000
UCC_Rose_RS.03238976,6.106994,4.804917,NovaSeq6000
UCC_Rose_RS.03238977,8.241175,0.8604475,NovaSeq6000
UCC_Rose_RS.03238978,8.84956,2.6329043,NovaSeq6000
UCC_Rose_RS.03238979,6.9736395,1.7690841,NovaSeq6000
UCC_Rose_RS.03238980,7.155043,2.226607,NovaSeq6000
UCC_Rose_RS.03238981,8.327709,2.027855,NovaSeq6000
UCC_Rose_RS.03238982,7.2230844,3.132322,NovaSeq6000
UCC_Rose_RS.03238983,6.7597036,3.5824203,NovaSeq6000
UCC_Rose_RS.03238984,8.677688,2.055548,NovaSeq6000
UCC_Rose_RS.03238985,8.968125,2.9091353,NovaSeq6000
UCC_Rose_RS.03238986,7.3157353,2.3717797,NovaSeq6000
UCC_Rose_RS.03238987,8.900683,1.0686558,NovaSeq6000
UCC_Rose_RS.03238988,7.6393967,2.6928496,NovaSeq6000
UCC_Rose_RS.03238989,5.8699226,3.7461956,NovaSeq6000
UCC_Rose_RS.03238990,6.465687,3.4905016,NovaSeq6000
UCC_Rose_RS.03238991,7.076183,3.7073152,NovaSeq6000
UCC_Rose_RS.03238992,6.1263022,4.73426,NovaSeq6000
UCC_Rose_RS.03238993,8.270645,3.121483,NovaSeq6000
UCC_Rose_RS.03238994,7.785601,2.4125516,NovaSeq6000
UCC_Rose_RS.03238995,8.5291815,2.806714,NovaSeq6000
UCC_Rose_RS.03238996,6.4110703,4.8841248,NovaSeq6000
UCC_Rose_RS.03238997,6.8190675,2.6574533,NovaSeq6000
UCC_Snyder_471,7.798064,3.487451,HiSeq4000
UCC_Snyder_522,8.354888,3.9657967,HiSeq4000
UCC_Snyder_1233,8.304502,4.7133627,HiSeq4000
UCC_Snyder_1849,8.775679,4.8637533,HiSeq4000
UCC_Snyder_1994,8.24425,4.7098994,HiSeq4000
UCC_Snyder_2131,8.002197,4.5569997,HiSeq4000
UCC_Snyder_2278,8.328814,4.7094316,HiSeq4000
UCC_Snyder_2389,8.295118,4.4981966,HiSeq4000
UCC_Snyder_2849,8.381283,4.6330056,HiSeq4000
UCC_Snyder_2937,8.282561,4.306179,HiSeq4000
UCC_Snyder_3529,8.343438,4.4419527,HiSeq4000
UCC_Snyder_5037,8.3868685,4.5677776,HiSeq4000
UCC_Snyder_5122,8.353242,4.2269797,HiSeq4000
UCC_Snyder_5338,8.507282,4.9053736,HiSeq4000
UCC_Snyder_6229,8.1947,4.866798,HiSeq4000
UCC_Snyder_6428,8.96993,5.1114345,HiSeq4000
UCC_Snyder_6800,9.8405075,5.972941,HiSeq4000
UCC_Snyder_7577,9.391634,5.504336,HiSeq4000
UCC_Snyder_7729,8.626163,4.98488,HiSeq4000
UCC_Snyder_8728,8.117554,4.12143,HiSeq4000
UCC_Snyder_9517,6.0216694,3.4274757,HiSeq4000
Zhao_NatMed_2019-Pt003-ar-228,0.09143239,4.532539,HiSeq2000
Zhao_NatMed_2019-Pt003-ar-231,1.0618709,6.2891955,HiSeq2000
Zhao_NatMed_2019-Pt013-ar-222,1.13804,4.938518,HiSeq2000
Zhao_NatMed_2019-Pt013-ar-224,1.1981193,5.0697565,HiSeq2000
Zhao_NatMed_2019-Pt013-ar-225,0.81120837,5.0101223,HiSeq2000
Zhao_NatMed_2019-Pt020-ar-218,1.2157778,5.08942,HiSeq2000
Zhao_NatMed_2019-Pt020-ar-221,0.59666055,4.889687,HiSeq2000
Zhao_NatMed_2019-Pt021-ar-220,1.074645,4.8567343,HiSeq2000
Zhao_NatMed_2019-Pt021-ar-223,0.40837842,6.713653,HiSeq2000
Zhao_NatMed_2019-Pt024-ar-229,1.2394007,5.3676853,HiSeq2000
Zhao_NatMed_2019-Pt025-ar-249,1.0991269,6.6272206,HiSeq2000
Zhao_NatMed_2019-Pt046-ar-234,0.25923946,4.722978,HiSeq2000
Zhao_NatMed_2019-Pt046-ar-237,0.6427269,6.3675675,HiSeq2000
Zhao_NatMed_2019-Pt053-ar-226,0.8956626,6.0096726,HiSeq2000
Zhao_NatMed_2019-Pt055-ar-247,0.97361076,6.2939105,HiSeq2000
Zhao_NatMed_2019-Pt055-ar-248,0.8721918,6.6517673,HiSeq2000
Zhao_NatMed_2019-Pt056-ar-230,1.2136647,5.535593,HiSeq2000
Zhao_NatMed_2019-Pt056-ar-233,0.07599252,4.462145,HiSeq2000
Zhao_NatMed_2019-Pt069-ar-232,-0.04211733,4.4961853,HiSeq2000
Zhao_NatMed_2019-Pt069-ar-235,0.9696316,5.967744,HiSeq2000
Zhao_NatMed_2019-Pt100-ar-245,-2.7334867,6.779506,HiSeq2000
Zhao_NatMed_2019-Pt101-ar-243,0.5420109,5.2758346,HiSeq2000
Zhao_NatMed_2019-Pt102-ar-250,1.123021,5.191359,HiSeq2000
Zhao_NatMed_2019-Pt103-ar-239,0.91311884,4.7562537,HiSeq2000
Zhao_NatMed_2019-Pt104-ar-240,0.067785405,4.6013036,HiSeq2000
Choueiri_CCR_2016-p014-ar-325,-1.9459469,6.5101094,HiSeq2500
Choueiri_CCR_2016-p018-ar-318,-4.332612,4.699149,HiSeq2500
Choueiri_CCR_2016-p021-ar-301,-3.856636,6.5859895,HiSeq2500
Choueiri_CCR_2016-p027-ar-866,-4.600362,6.5929866,HiSeq2000
Choueiri_CCR_2016-p041-ar-306,-2.979031,6.4961,HiSeq2000
Choueiri_CCR_2016-p050-ar-551,-3.4187772,6.3263016,HiSeq2000
Choueiri_CCR_2016-p073-ar-324,-4.340315,6.2927966,HiSeq2500
Choueiri_CCR_2016-p090-ar-331,-0.7092788,6.7940216,HiSeq2000
Choueiri_CCR_2016-p093-ar-345,-3.8478048,6.1400685,HiSeq2000
Choueiri_CCR_2016-p096-ar-333,-4.244944,6.313298,HiSeq2000
Choueiri_CCR_2016-p099-ar-320,-1.4269582,6.705036,HiSeq2500
Choueiri_CCR_2016-p102-ar-841,-4.065752,6.182676,HiSeq2000
Choueiri_CCR_2016-p105-ar-265,0.4817727,7.4123473,HiSeq2000
Choueiri_CCR_2016-p106-ar-300,-4.4525228,6.0103064,HiSeq2000
Choueiri_CCR_2016-p115-ar-329,-3.9994066,6.3273077,HiSeq2000
Choueiri_CCR_2016-p117-ar-327,-3.2342768,6.4287972,HiSeq2500
IMmotion150-p01155-ar-28f34,-6.099041,4.830688,HiSeq2500
IMmotion150-p03058-ar-c2dad,-9.083385,7.174193,HiSeq2500
IMmotion150-p03363-ar-a74ac,-5.16581,5.546429,HiSeq2500
IMmotion150-p03418-ar-d867a,-5.2632856,4.6346984,HiSeq2500
IMmotion150-p03665-ar-04d83,-6.7022195,9.055124,HiSeq2500
IMmotion150-p04168-ar-9925b,-5.4955964,8.498778,HiSeq2500
IMmotion150-p05361-ar-cd767,-9.188113,7.5898914,HiSeq2500
IMmotion150-p05370-ar-27be5,-9.254263,7.81599,HiSeq2500
IMmotion150-p05544-ar-43b75,-6.7436724,6.9857597,HiSeq2500
IMmotion150-p06184-ar-828f7,-5.525388,5.668299,HiSeq2500
IMmotion150-p07343-ar-2bb4a,-6.799604,7.137751,HiSeq2500
IMmotion150-p07850-ar-50704,-8.465927,8.214022,HiSeq2500
IMmotion150-p08100-ar-c4519,-4.815576,8.527874,HiSeq2500
IMmotion150-p09050-ar-32c34,-7.111818,8.043003,HiSeq2500
IMmotion150-p09862-ar-3ec4d,-7.785599,6.0589714,HiSeq2500
IMmotion150-p10447-ar-3c1db,-7.1187873,4.874601,HiSeq2500
IMmotion150-p10717-ar-0e5a9,-7.7535214,5.7467523,HiSeq2500
IMmotion150-p11316-ar-e45c7,-7.94652,7.287999,HiSeq2500
IMmotion150-p12053-ar-48bda,-5.761381,6.3598924,HiSeq2500
IMmotion150-p13588-ar-5af67,-5.14029,6.2553124,HiSeq2500
IMmotion150-p14153-ar-71492,-5.9290247,6.687962,HiSeq2500
IMmotion150-p14538-ar-1e0a2,-5.666519,7.694157,HiSeq2500
IMmotion150-p14593-ar-9020f,-5.6776595,9.055708,HiSeq2500
IMmotion150-p14998-ar-dc07b,-6.937254,8.171658,HiSeq2500
IMmotion150-p16409-ar-85d99,-5.910198,7.281569,HiSeq2500
IMmotion150-p16751-ar-7ebff,-6.343728,6.389582,HiSeq2500
IMmotion150-p17379-ar-faed6,-8.048463,6.9089394,HiSeq2500
IMmotion150-p17426-ar-6ae0d,-7.3926196,5.3952756,HiSeq2500
IMmotion150-p17615-ar-f7d9d,-7.5115595,8.376142,HiSeq2500
IMmotion150-p18226-ar-4f0a6,-6.232017,8.50079,HiSeq2500
IMmotion150-p18256-ar-fbb29,-7.480418,5.353289,HiSeq2500
IMmotion150-p18896-ar-ddffc,-5.4136195,6.613573,HiSeq2500
IMmotion150-p19016-ar-c751b,-8.9740095,7.7063107,HiSeq2500
IMmotion150-p19507-ar-db0d1,-6.437357,8.406061,HiSeq2500
IMmotion150-p20763-ar-edbe1,-5.007128,8.7397175,HiSeq2500
IMmotion150-p21222-ar-1418a,-6.015965,6.6807213,HiSeq2500
IMmotion150-p21389-ar-a2f5d,-6.385614,6.108624,HiSeq2500
IMmotion150-p21589-ar-55cc6,-6.5813036,9.302533,HiSeq2500
IMmotion150-p25799-ar-49c4c,-6.312982,4.6478167,HiSeq2500
IMmotion150-p26304-ar-d7dcd,-8.354685,7.9639053,HiSeq2500
IMmotion150-p26467-ar-a6506,-5.029645,5.6438046,HiSeq2500
IMmotion150-p27487-ar-1478d,-6.10798,7.570807,HiSeq2500
IMmotion150-p28132-ar-99560,-7.1029105,7.643052,HiSeq2500
IMmotion150-p28238-ar-3482d,-5.1240444,7.985924,HiSeq2500
IMmotion150-p30781-ar-4ae11,-6.740815,6.6696124,HiSeq2500
IMmotion150-p31107-ar-a401d,-6.365794,5.2787333,HiSeq2500
IMmotion150-p32412-ar-d386a,-5.9536552,5.238225,HiSeq2500
IMmotion150-p32845-ar-b9ecc,-5.819507,7.0628595,HiSeq2500
IMmotion150-p32922-ar-6366a,-5.373025,5.7696056,HiSeq2500
IMmotion150-p33581-ar-1342d,-5.288788,8.526284,HiSeq2500
IMmotion150-p33602-ar-6d415,-5.662016,4.712508,HiSeq2500
IMmotion150-p34855-ar-89f86,-9.103021,7.1624117,HiSeq2500
IMmotion150-p35317-ar-355c3,-8.055812,7.0608087,HiSeq2500
IMmotion150-p35813-ar-90caf,-6.61662,6.291055,HiSeq2500
IMmotion150-p36298-ar-fad25,-7.2521443,5.073418,HiSeq2500
IMmotion150-p36954-ar-44107,-6.728117,9.445252,HiSeq2500
IMmotion150-p37011-ar-a4d25,-5.6660852,7.2523417,HiSeq2500
IMmotion150-p37093-ar-3d98a,-9.451507,7.7117267,HiSeq2500
IMmotion150-p37173-ar-293a5,-6.899927,9.196756,HiSeq2500
IMmotion150-p38868-ar-e9e28,-5.5627804,6.909381,HiSeq2500
IMmotion150-p40536-ar-3579c,-7.2292323,8.997913,HiSeq2500
IMmotion150-p41186-ar-1d209,-5.9983687,7.2319736,HiSeq2500
IMmotion150-p43682-ar-c925d,-7.8538723,7.2267585,HiSeq2500
IMmotion150-p43872-ar-6c7f9,-6.308445,4.996222,HiSeq2500
IMmotion150-p44376-ar-ac07f,-7.2362065,8.590135,HiSeq2500
IMmotion150-p45459-ar-1af67,-4.9381905,6.7212687,HiSeq2500
IMmotion150-p46605-ar-eb284,-6.876351,6.365597,HiSeq2500
IMmotion150-p47331-ar-ab299,-6.8861074,8.671833,HiSeq2500
IMmotion150-p47721-ar-71f6b,-7.860016,6.5047197,HiSeq2500
IMmotion150-p48663-ar-37ce7,-5.9663386,6.301895,HiSeq2500
IMmotion150-p48954-ar-37f99,-6.8847165,5.007821,HiSeq2500
IMmotion150-p49991-ar-5d93a,-7.5004582,7.07995,HiSeq2500
IMmotion150-p50066-ar-6c06c,-8.092071,8.349469,HiSeq2500
IMmotion150-p50697-ar-605a2,-5.816146,5.161547,HiSeq2500
IMmotion150-p50830-ar-c3b4a,-6.871238,5.970573,HiSeq2500
IMmotion150-p50976-ar-26f6d,-6.274081,7.299856,HiSeq2500
IMmotion150-p51832-ar-890dd,-6.7003593,8.7562065,HiSeq2500
IMmotion150-p52272-ar-5b320,-7.9769034,6.3492312,HiSeq2500
IMmotion150-p52299-ar-8e4c5,-5.0455427,9.360243,HiSeq2500
IMmotion150-p52837-ar-02ccc,-6.873941,4.975675,HiSeq2500
IMmotion150-p53162-ar-05824,-6.362103,8.743236,HiSeq2500
IMmotion150-p53431-ar-d8ed2,-6.84733,9.297372,HiSeq2500
IMmotion150-p54120-ar-0f1aa,-5.166752,8.650027,HiSeq2500
IMmotion150-p54409-ar-fe8d6,-7.1117334,8.837102,HiSeq2500
IMmotion150-p55061-ar-46457,-5.2072334,6.011859,HiSeq2500
IMmotion150-p55684-ar-6de0a,-7.2616563,5.1215453,HiSeq2500
IMmotion150-p55787-ar-a1497,-6.9847345,8.726298,HiSeq2500
IMmotion150-p56237-ar-935a8,-7.3328776,5.7861342,HiSeq2500
IMmotion150-p56741-ar-2a443,-8.132943,7.022961,HiSeq2500
IMmotion150-p57764-ar-4767e,-4.902321,6.895651,HiSeq2500
IMmotion150-p57834-ar-689be,-5.638858,6.24611,HiSeq2500
IMmotion150-p58299-ar-b22ec,-7.6726475,7.4467654,HiSeq2500
IMmotion150-p58399-ar-79085,-4.990356,6.603798,HiSeq2500
IMmotion150-p59051-ar-41711,-6.517318,7.0412855,HiSeq2500
IMmotion150-p59055-ar-4260f,-4.758,8.702542,HiSeq2500
IMmotion150-p59257-ar-6f921,-6.153926,7.858685,HiSeq2500
IMmotion150-p59809-ar-82372,-9.063324,7.824196,HiSeq2500
IMmotion150-p60596-ar-f566c,-9.610118,7.6160145,HiSeq2500
IMmotion150-p60814-ar-1c2a5,-4.563208,6.585125,HiSeq2500
IMmotion150-p60815-ar-9d32a,-6.9391823,6.960187,HiSeq2500
IMmotion150-p61622-ar-fa5bc,-5.7223663,5.7011423,HiSeq2500
IMmotion150-p62140-ar-b5aff,-6.530294,7.1643515,HiSeq2500
IMmotion150-p63636-ar-c0f7a,-6.9732857,4.811973,HiSeq2500
IMmotion150-p64208-ar-cb57a,-8.789363,7.9652276,HiSeq2500
IMmotion150-p65110-ar-1da68,-5.2130795,5.9102397,HiSeq2500
IMmotion150-p65181-ar-d3009,-7.5164247,6.8035836,HiSeq2500
IMmotion150-p67597-ar-3e120,-9.260111,7.6217656,HiSeq2500
IMmotion150-p68239-ar-97ff2,-6.4370847,8.066822,HiSeq2500
IMmotion150-p69129-ar-219d6,-7.0030537,8.952992,HiSeq2500
IMmotion150-p69561-ar-e3544,-5.275409,9.0391035,HiSeq2500
IMmotion150-p69645-ar-a30d9,-5.045963,6.0453324,HiSeq2500
IMmotion150-p69986-ar-f1402,-5.860119,6.124899,HiSeq2500
IMmotion150-p71382-ar-b68f5,-5.186011,7.197964,HiSeq2500
IMmotion150-p71388-ar-986de,-8.286628,7.4927254,HiSeq2500
IMmotion150-p71514-ar-e7bfc,-6.893293,7.310442,HiSeq2500
IMmotion150-p72473-ar-24ab7,-8.0953665,7.1484003,HiSeq2500
IMmotion150-p73074-ar-379fe,-8.976849,7.4868503,HiSeq2500
IMmotion150-p73444-ar-3465e,-6.2177005,8.045498,HiSeq2500
IMmotion150-p73644-ar-34124,-6.660658,5.781605,HiSeq2500
IMmotion150-p74056-ar-e60f3,-9.2542,7.389283,HiSeq2500
IMmotion150-p75429-ar-a2056,-5.545545,6.2506137,HiSeq2500
IMmotion150-p75903-ar-ea05a,-4.9323597,7.891526,HiSeq2500
IMmotion150-p76620-ar-e3505,-8.481374,7.972141,HiSeq2500
IMmotion150-p77236-ar-c51eb,-9.3585005,7.5480742,HiSeq2500
IMmotion150-p77592-ar-348b3,-6.3287334,8.316273,HiSeq2500
IMmotion150-p77606-ar-73bce,-9.635638,7.3264766,HiSeq2500
IMmotion150-p77642-ar-cbdf8,-9.522049,7.375634,HiSeq2500
IMmotion150-p77682-ar-10061,-6.7143955,7.8397317,HiSeq2500
IMmotion150-p77957-ar-88277,-4.6882505,8.584359,HiSeq2500
IMmotion150-p78200-ar-d4750,-7.904029,7.185856,HiSeq2500
IMmotion150-p78631-ar-e9937,-6.4145756,5.0756493,HiSeq2500
IMmotion150-p78812-ar-68e58,-6.1405754,8.662406,HiSeq2500
IMmotion150-p78903-ar-d309d,-5.44146,4.612953,HiSeq2500
IMmotion150-p80740-ar-0d631,-6.315486,8.257131,HiSeq2500
IMmotion150-p82037-ar-d9253,-8.177247,6.864353,HiSeq2500
IMmotion150-p82438-ar-00760,-5.8703966,7.9491863,HiSeq2500
IMmotion150-p82773-ar-35d10,-5.090711,5.829559,HiSeq2500
IMmotion150-p82892-ar-05ee2,-8.101083,6.219504,HiSeq2500
IMmotion150-p83356-ar-c889c,-6.049962,7.8027916,HiSeq2500
IMmotion150-p83425-ar-25f19,-6.2689676,7.1761885,HiSeq2500
IMmotion150-p84637-ar-a617b,-7.4794483,8.217985,HiSeq2500
IMmotion150-p84792-ar-cf28c,-3.0063133,8.004817,HiSeq2500
IMmotion150-p84835-ar-0f59f,-5.6924,5.8490515,HiSeq2500
IMmotion150-p87325-ar-e7c59,-9.333673,6.954947,HiSeq2500
IMmotion150-p87381-ar-053ea,-7.086299,4.9680643,HiSeq2500
IMmotion150-p87690-ar-e7a69,-6.991472,4.768042,HiSeq2500
IMmotion150-p88355-ar-06384,-6.527179,7.856203,HiSeq2500
IMmotion150-p89981-ar-824ee,-8.188415,8.253395,HiSeq2500
IMmotion150-p90170-ar-91593,-4.953845,5.743259,HiSeq2500
IMmotion150-p90215-ar-05e00,-5.042564,7.9541755,HiSeq2500
IMmotion150-p90681-ar-3044c,-7.430408,7.999473,HiSeq2500
IMmotion150-p90969-ar-eb279,-5.4100733,6.0476966,HiSeq2500
IMmotion150-p91392-ar-c1e57,-5.354125,5.675531,HiSeq2500
IMmotion150-p91890-ar-3f780,-5.498207,7.3103065,HiSeq2500
IMmotion150-p92137-ar-a61f4,-6.5585523,5.4602723,HiSeq2500
IMmotion150-p92156-ar-acf8a,-6.1741605,5.9123135,HiSeq2500
IMmotion150-p92869-ar-e2339,-6.998096,8.203271,HiSeq2500
IMmotion150-p93090-ar-65a4c,-5.755358,5.7552876,HiSeq2500
IMmotion150-p96212-ar-544d1,-7.3290124,7.939708,HiSeq2500
IMmotion150-p96831-ar-c6d32,-7.834102,6.837186,HiSeq2500
IMmotion150-p97816-ar-1270d,-5.82696,7.084162,HiSeq2500
IMmotion150-p97909-ar-c7295,-5.3776727,7.6028304,HiSeq2500
IMmotion150-p98637-ar-bcb5a,-7.1726565,8.669816,HiSeq2500
IMmotion150-p98987-ar-12652,-6.4981112,5.1198964,HiSeq2500
IMmotion150-p99039-ar-ef7b7,-5.1941934,6.9697237,HiSeq2500
Miao_Science_2018-p0005-ar-201,-5.572526,6.971246,HiSeq2000
Miao_Science_2018-p0007-ar-200,-5.2185087,5.673186,HiSeq2000
Miao_Science_2018-p0010-ar-191,-7.1013503,7.3497515,HiSeq2000
Miao_Science_2018-p0011-ar-202,-7.801092,7.1017876,HiSeq2000
Miao_Science_2018-p0012-ar-206,-6.148985,6.3503957,HiSeq2000
Miao_Science_2018-p0013-ar-204,-7.5101223,6.2421184,HiSeq2000
Miao_Science_2018-p0014-ar-199,-7.724132,7.756277,HiSeq2000
Miao_Science_2018-p0015-ar-194,-5.7160797,6.8165903,HiSeq2000
Miao_Science_2018-p0018-ar-195,-6.829547,7.557167,HiSeq2000
Miao_Science_2018-p0019-ar-196,-5.9886384,8.127444,HiSeq2000
Miao_Science_2018-p0020-ar-193,-6.3509817,9.435374,HiSeq2000
Miao_Science_2018-p0021-ar-190,-6.0552716,6.913622,HiSeq2000
Miao_Science_2018-p0022-ar-198,-7.3124723,7.5855236,HiSeq2000
Miao_Science_2018-p0023-ar-197,-9.330577,7.2110124,HiSeq2000
Miao_Science_2018-p0024-ar-192,-5.2865887,9.484281,HiSeq2000
Miao_Science_2018-p0025-ar-205,-7.857952,5.9434767,HiSeq2000
Miao_Science_2018-p0026-ar-203,0.040724963,7.477914,HiSeq2000
NSCLC_Ravi_SU2CLC-CLE-NIVO10-T1,15.323411,4.8870974,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO18-T1,15.367471,2.8014941,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO19-T1,15.57231,2.8793142,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO20-T1,16.238123,3.0069818,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO2-T1,16.258987,2.3449795,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO3-T1,15.388284,3.5918014,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO52-T1,10.489774,9.350864,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO5-T1,15.886895,3.119387,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO9-T1,12.882533,2.5032754,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1001-T1,13.7080965,2.1633227,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1008-T1,16.45596,1.6390415,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1017-T1,15.269407,3.8560898,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1020-T1,15.034921,2.9428627,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1021-T1,15.424252,2.2563071,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1022-T1,12.9335165,2.904458,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1023-T1,16.699991,1.3589337,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1026-T1,13.963199,2.5960734,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1029-T1,15.926416,2.4824274,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1031-T1,15.344675,2.403997,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1032-T1,14.002348,4.466458,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1033-T1,13.562101,2.3211095,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1034-T1,15.351799,4.6459103,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1035-T1,16.501192,2.0132973,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1036-T1,14.159643,1.7544618,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1037-T1,16.273952,1.817766,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1038-T1,14.131957,1.8034928,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1041-T1,14.315309,2.6496377,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1043-T2,15.782267,1.6074952,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1044-T1,16.128792,2.2679725,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1001-T1,13.691613,2.5488796,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1002-T1,14.049682,1.87736,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1004-T1,13.706582,1.7161363,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1007-T1,13.581532,3.7373698,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1013-T1,13.334144,1.4155911,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1015-T2,13.52515,2.1120338,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1017-T2,14.738673,4.4614267,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1018-T1,14.89725,4.7225404,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1019-T1,13.780545,1.6660494,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1020-T1,14.998187,2.3779304,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1534-T1,13.50706,3.660515,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1536-T1,14.434355,1.8731115,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1537-T1,13.477318,1.6231486,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1538-T1,13.647788,2.268353,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1539-T1,14.428104,3.6978674,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0033-T1,14.7575445,2.4832225,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0107-T1,13.925427,3.5530322,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0108-T1,16.614983,1.4880264,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0109-T1,12.928415,4.8028865,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0112-T1,14.112892,4.7531195,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0241-T1,16.535215,1.9297006,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0499-T1,15.767953,2.6066513,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0510-T1,15.029864,4.471696,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0512-T1,14.90565,1.6702148,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0561-T1,14.984813,4.5792456,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0668-T1,15.258635,4.300216,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0790-T1,15.305049,1.5233624,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0840-T1,15.42764,1.8557893,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1441-T1,14.040687,3.009664,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1442-T1,15.232353,4.612699,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1443-T1,15.177074,4.5371594,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1561-T1,13.419152,3.6171093,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1562-T1,12.97208,4.363146,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1627-T1,14.547139,2.1994915,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1628-T1,13.935596,2.7414658,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1630-T1,15.6091385,3.7900693,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1631-T1,14.993707,4.600758,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1054-T2,15.482504,3.8245661,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1135-T2,13.924971,3.4031963,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1149-T1,13.39514,1.8232956,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1161-T2,15.685156,1.9896098,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1163-T1,13.6358595,3.784834,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1169-T1,15.131734,3.310256,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1387-T1,14.662091,2.2685194,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1411-T1,14.61219,3.263127,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1412-T1,15.987292,2.506014,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1413-T1,13.062648,2.666764,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1414-T1,15.078133,1.8017554,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1415-T1,16.093815,1.8438892,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1416-T1,14.918969,1.9006451,HiSeq2500
