,loo_sample,feature,exvar
2687,59,Platelet,0.018508795036802805
2688,59,Pneumocyte,0.0032149483930420386
2689,59,Stem,0.013841702383642684
2690,59,Stroma,2.5580085823762033e-05
2691,59,TGFb_pathway,0.027062417902647407
2692,59,TLS,0.004482088920209626
2693,59,TMB,0.05800103096793441
2694,59,Tcell_exclusion,0.0008934421106002732
2695,59,Tcell_general,7.5209267138554026e-06
2696,59,Treg,0.0003288189492260951
2697,59,cDC,0.008239165130099702
2698,59,pDC,0.001618641130552323
2699,59,Reference,0.01993372829830664
2700,60,Adipocyte,0.0001569250737437633
2701,60,Apoptosis_pathway,0.008399519304141956
2702,60,Bcell,0.00536011318551588
2703,60,CD4_Tcell,0.004219052755683017
2704,60,CD8_Tcell,0.011437093352315686
2705,60,CPI_Response,0.042634359698214386
2706,60,CPI_effect,0.03389821511949587
2707,60,Cytokine_chemokine,5.749707058244624e-07
2708,60,Cytotoxic_Tcell,0.012470989867187643
2709,60,Endothelial,0.013098404881555337
2710,60,Epithelial,0.020622645608546875
2711,60,Erythrocyte,0.0022948341825870244
2712,60,Exhausted_Tcell,0.03323477944004172
2713,60,Fibroblast,0.003829868102817935
2714,60,Granulocyte,0.0007774942687017727
2715,60,Hepatocyte,0.00261403487241052
2716,60,IFNg_pathway,0.020398202961288914
2717,60,Immune_checkpoint,0.0027682263567575527
2718,60,Immune_score,0.003624188163161346
2719,60,Innate_lymphoid_cell,0.00039018671050550235
2720,60,Macrophage,0.03463348850014614
2721,60,Mast,0.015340278252370165
2722,60,Memory_Tcell,0.0021874171668231357
2723,60,Mesothelial,0.017688264909279217
2724,60,Monocyte,0.004563082538676877
2725,60,Myeloid,0.019477379311561793
2726,60,NKcell,0.03539122351213386
2727,60,Naive_Tcell,0.009382326511377381
2728,60,Neutrophil,0.011716855540075843
2729,60,OS_effect,0.0016434884739082722
2730,60,PLFcell,0.05078767627988401
2731,60,Pancreatic,0.018258995319131
2732,60,Platelet,0.019054580337387605
2733,60,Pneumocyte,0.0043317367263840945
2734,60,Stem,0.014763121179734329
2735,60,Stroma,5.6123782353645346e-05
2736,60,TGFb_pathway,0.026471559158922187
2737,60,TLS,0.004827836278465614
2738,60,TMB,0.05624862794425889
2739,60,Tcell_exclusion,0.0005975587313300501
2740,60,Tcell_general,1.0327150965494525e-06
2741,60,Treg,0.00024000371332433268
2742,60,cDC,0.008701121244143906
2743,60,pDC,0.0018146642502848698
2744,60,Reference,0.011766963925781027
2745,61,Adipocyte,1.1598517830613275e-06
2746,61,Apoptosis_pathway,0.007629297142530911
2747,61,Bcell,0.005405872812260126
2748,61,CD4_Tcell,0.002825522087282706
2749,61,CD8_Tcell,0.010467319036880807
2750,61,CPI_Response,0.04457534165322741
2751,61,CPI_effect,0.03533582666942614
2752,61,Cytokine_chemokine,2.871346944655073e-07
2753,61,Cytotoxic_Tcell,0.012516417609940156
2754,61,Endothelial,0.01093455240062502
2755,61,Epithelial,0.018972540804287008
2756,61,Erythrocyte,0.0027102722281939773
2757,61,Exhausted_Tcell,0.032652904911641634
2758,61,Fibroblast,0.0050550545044071304
2759,61,Granulocyte,0.000644528481215656
2760,61,Hepatocyte,0.0005528287874775328
2761,61,IFNg_pathway,0.021200728515438194
2762,61,Immune_checkpoint,0.0033139549511150834
2763,61,Immune_score,0.0025818367686283317
2764,61,Innate_lymphoid_cell,0.0004367357613720424
2765,61,Macrophage,0.03425753316079205
2766,61,Mast,0.014572166909115225
2767,61,Memory_Tcell,0.0021784852589521453
2768,61,Mesothelial,0.018200815421760552
2769,61,Monocyte,0.0052788845231598325
2770,61,Myeloid,0.020366463748128005
2771,61,NKcell,0.03641715868851603
2772,61,Naive_Tcell,0.00806028184470542
2773,61,Neutrophil,0.011631228684114259
2774,61,OS_effect,0.003363842641606607
2775,61,PLFcell,0.0505718474953738
2776,61,Pancreatic,0.017823144920345868
2777,61,Platelet,0.01971521986249658
2778,61,Pneumocyte,0.004297939712415322
2779,61,Stem,0.013380610080207078
2780,61,Stroma,2.7019327546007332e-05
2781,61,TGFb_pathway,0.025809975205527302
2782,61,TLS,0.004182101560314622
2783,61,TMB,0.058239220291820826
2784,61,Tcell_exclusion,0.0003798536286957477
2785,61,Tcell_general,5.343770048749086e-05
2786,61,Treg,0.0005414144905429019
2787,61,cDC,0.008529674116440789
2788,61,pDC,0.0015447667867141135
2789,61,Reference,0.009178303276996091
2790,62,Adipocyte,9.506297281136611e-05
2791,62,Apoptosis_pathway,0.008455997310873875
2792,62,Bcell,0.005350264391143278
2793,62,CD4_Tcell,0.003942284931748419
2794,62,CD8_Tcell,0.011108517194997947
2795,62,CPI_Response,0.04354082493798228
2796,62,CPI_effect,0.03362914570755082
2797,62,Cytokine_chemokine,5.29022146211755e-06
2798,62,Cytotoxic_Tcell,0.013109540554332222
2799,62,Endothelial,0.013277140860380343
2800,62,Epithelial,0.021825851371311877
2801,62,Erythrocyte,0.0024236403280287755
2802,62,Exhausted_Tcell,0.03283341251742178
2803,62,Fibroblast,0.003983746488439799
2804,62,Granulocyte,0.0008325212521261838
2805,62,Hepatocyte,0.0010704455781848088
2806,62,IFNg_pathway,0.02037953230422751
2807,62,Immune_checkpoint,0.0029512858257283447
2808,62,Immune_score,0.0032728162499841007
2809,62,Innate_lymphoid_cell,0.0003633598860774967
2810,62,Macrophage,0.03390606496020909
2811,62,Mast,0.014882876612240192
2812,62,Memory_Tcell,0.0020767650954390815
2813,62,Mesothelial,0.017270527244035994
2814,62,Monocyte,0.004444644949541443
2815,62,Myeloid,0.019276485315772307
2816,62,NKcell,0.03563983586376507
2817,62,Naive_Tcell,0.008926426609488725
2818,62,Neutrophil,0.011356956330911383
2819,62,OS_effect,0.001683443073303592
2820,62,PLFcell,0.05065178592942676
2821,62,Pancreatic,0.018868831552221632
2822,62,Platelet,0.018713631553146648
2823,62,Pneumocyte,0.004740087837869278
2824,62,Stem,0.014847115089552831
2825,62,Stroma,7.055349897100438e-05
2826,62,TGFb_pathway,0.02632530201432537
2827,62,TLS,0.004577497476605741
2828,62,TMB,0.05631548494515193
2829,62,Tcell_exclusion,0.0006858712011824641
2830,62,Tcell_general,1.0615968070837312e-05
2831,62,Treg,0.00024467600034816517
2832,62,cDC,0.0091717756994798
2833,62,pDC,0.0015305098387403682
2834,62,Reference,0.011848562739653512
2835,63,Adipocyte,4.10574722909951e-05
2836,63,Apoptosis_pathway,0.008598445139267996
2837,63,Bcell,0.005599698318372703
2838,63,CD4_Tcell,0.0050939639429302686
2839,63,CD8_Tcell,0.011451355340957536
2840,63,CPI_Response,0.050267819637790145
2841,63,CPI_effect,0.03133269667836969
2842,63,Cytokine_chemokine,5.136875592426371e-05
2843,63,Cytotoxic_Tcell,0.010563833045317605
2844,63,Endothelial,0.012485402886000085
2845,63,Epithelial,0.021229661551103507
2846,63,Erythrocyte,0.002745099450541022
2847,63,Exhausted_Tcell,0.02945246246690436
2848,63,Fibroblast,0.0045579075326036556
2849,63,Granulocyte,0.0005902236021586571
2850,63,Hepatocyte,0.0011152926980346756
2851,63,IFNg_pathway,0.018044880111885986
2852,63,Immune_checkpoint,0.0025507329500989995
2853,63,Immune_score,0.0027349780670715695
2854,63,Innate_lymphoid_cell,2.822459693641033e-05
2855,63,Macrophage,0.032626770015240614
2856,63,Mast,0.015404692854827151
2857,63,Memory_Tcell,0.0020246038185545157
2858,63,Mesothelial,0.016212382970294592
2859,63,Monocyte,0.005961645990931186
2860,63,Myeloid,0.01982828122870961
2861,63,NKcell,0.030164231942322983
2862,63,Naive_Tcell,0.00909040250694737
2863,63,Neutrophil,0.013678335937605146
2864,63,OS_effect,0.0015359961445347015
2865,63,PLFcell,0.047553277542233485
2866,63,Pancreatic,0.016734228849715982
2867,63,Platelet,0.017409611006383274
2868,63,Pneumocyte,0.004570966099337603
2869,63,Stem,0.014600478764617342
2870,63,Stroma,2.87562287127896e-05
2871,63,TGFb_pathway,0.025836654350516408
2872,63,TLS,0.004225789727710705
2873,63,TMB,0.05643970816745836
2874,63,Tcell_exclusion,0.0009055711384398091
2875,63,Tcell_general,3.5866224140645997e-06
2876,63,Treg,0.0004170641051193247
2877,63,cDC,0.00792612838059259
2878,63,pDC,0.001641841793098675
2879,63,Reference,0.010811549604117676
2880,64,Adipocyte,0.00019671618930083845
2881,64,Apoptosis_pathway,0.008875633955734985
2882,64,Bcell,0.005074379292074549
2883,64,CD4_Tcell,0.0038038546249582472
2884,64,CD8_Tcell,0.01140821558747629
2885,64,CPI_Response,0.04261276030012029
2886,64,CPI_effect,0.03368912776442645
2887,64,Cytokine_chemokine,1.305079047386748e-06
2888,64,Cytotoxic_Tcell,0.012695214388433906
2889,64,Endothelial,0.012557014749349449
2890,64,Epithelial,0.02136096739245319
2891,64,Erythrocyte,0.0025339681455348595
2892,64,Exhausted_Tcell,0.03352844706390112
2893,64,Fibroblast,0.0032796540791012463
2894,64,Granulocyte,0.000763656662083001
2895,64,Hepatocyte,0.0010181241134458174
2896,64,IFNg_pathway,0.020225078846674016
2897,64,Immune_checkpoint,0.0026497602915046548
2898,64,Immune_score,0.003396463639892655
2899,64,Innate_lymphoid_cell,0.0002605738976223515
2900,64,Macrophage,0.03407391789707637
2901,64,Mast,0.015795600961880374
2902,64,Memory_Tcell,0.0022249671894378764
2903,64,Mesothelial,0.017709186476812744
2904,64,Monocyte,0.0050919220145234645
2905,64,Myeloid,0.019755231320664035
2906,64,NKcell,0.03542429233443278
2907,64,Naive_Tcell,0.009190038145543977
2908,64,Neutrophil,0.011541739231981984
2909,64,OS_effect,0.0018260956021748376
2910,64,PLFcell,0.050818388272564574
2911,64,Pancreatic,0.018356442558489894
2912,64,Platelet,0.019120904628433855
2913,64,Pneumocyte,0.0040005485490484105
2914,64,Stem,0.015065193722111458
2915,64,Stroma,5.3429401974947055e-05
2916,64,TGFb_pathway,0.02668719484437998
2917,64,TLS,0.004471428538947886
2918,64,TMB,0.05630202358545222
2919,64,Tcell_exclusion,0.0006527962192687253
2920,64,Tcell_general,5.823044381347842e-06
2921,64,Treg,0.00021889043981648815
2922,64,cDC,0.009134134887065937
2923,64,pDC,0.0016980999663923635
2924,64,Reference,0.01182604234281015
2925,65,Adipocyte,0.0002057357048744768
2926,65,Apoptosis_pathway,0.007973980491080446
2927,65,Bcell,0.00467053826864261
2928,65,CD4_Tcell,0.0037777038843301858
2929,65,CD8_Tcell,0.010820887979852034
2930,65,CPI_Response,0.04289027967220593
2931,65,CPI_effect,0.03491787133124846
2932,65,Cytokine_chemokine,2.0840320280601787e-07
2933,65,Cytotoxic_Tcell,0.013489736618483406
2934,65,Endothelial,0.013006710673500455
2935,65,Epithelial,0.02208575921611078
2936,65,Erythrocyte,0.0024390951437402997
2937,65,Exhausted_Tcell,0.03423144105548048
2938,65,Fibroblast,0.003786144475429465
2939,65,Granulocyte,0.0007138440171922111
2940,65,Hepatocyte,0.000978182370285241
2941,65,IFNg_pathway,0.02096521249564831
2942,65,Immune_checkpoint,0.0029800746609186524
2943,65,Immune_score,0.0033087549666036553
2944,65,Innate_lymphoid_cell,0.000314980481252336
2945,65,Macrophage,0.03489239554687307
2946,65,Mast,0.015430931962027494
2947,65,Memory_Tcell,0.0020832702935102976
2948,65,Mesothelial,0.01788446148752021
2949,65,Monocyte,0.004843641635282725
2950,65,Myeloid,0.01983244599622891
2951,65,NKcell,0.038369267055752165
2952,65,Naive_Tcell,0.00878672915641221
2953,65,Neutrophil,0.011325280753808786
2954,65,OS_effect,0.0015939417198553851
2955,65,PLFcell,0.050303696066057
2956,65,Pancreatic,0.019329004605621147
2957,65,Platelet,0.0192595529651175
2958,65,Pneumocyte,0.0037814384426081427
2959,65,Stem,0.0140257475171226
2960,65,Stroma,4.547323424497485e-05
2961,65,TGFb_pathway,0.027043610661607653
2962,65,TLS,0.003906686007549509
2963,65,TMB,0.05614960632240562
2964,65,Tcell_exclusion,0.000669114495964962
2965,65,Tcell_general,4.878966448684796e-05
2966,65,Treg,0.00028550392909520994
2967,65,cDC,0.008138020876660268
2968,65,pDC,0.0013028722452874675
2969,65,Reference,0.011915606827162084
2970,66,Adipocyte,0.00015691230539360834
2971,66,Apoptosis_pathway,0.007983257430846713
2972,66,Bcell,0.005229869286900057
2973,66,CD4_Tcell,0.0038448810163137503
2974,66,CD8_Tcell,0.011130061604000874
2975,66,CPI_Response,0.04263725220416581
2976,66,CPI_effect,0.03403832756453984
2977,66,Cytokine_chemokine,3.387013158828722e-08
2978,66,Cytotoxic_Tcell,0.012857232365878879
2979,66,Endothelial,0.01343236299774564
2980,66,Epithelial,0.021810132388195735
2981,66,Erythrocyte,0.0022463576179780897
2982,66,Exhausted_Tcell,0.03355635311533178
2983,66,Fibroblast,0.003632906771772193
2984,66,Granulocyte,0.0009073359800599867
2985,66,Hepatocyte,0.0012979101462865517
2986,66,IFNg_pathway,0.020332772197571236
2987,66,Immune_checkpoint,0.0028687366384989588
2988,66,Immune_score,0.0033946512985149058
2989,66,Innate_lymphoid_cell,0.0003498885331677526
2990,66,Macrophage,0.03383238609848349
2991,66,Mast,0.01493291336862379
2992,66,Memory_Tcell,0.0020079782072970342
2993,66,Mesothelial,0.017777192831438082
2994,66,Monocyte,0.0043021542461288975
2995,66,Myeloid,0.018670737690302697
2996,66,NKcell,0.037797694352084577
2997,66,Naive_Tcell,0.008855012621818648
2998,66,Neutrophil,0.01126232761598056
2999,66,OS_effect,0.0018777999197154838
3000,66,PLFcell,0.05091239803405878
3001,66,Pancreatic,0.018775717005013792
3002,66,Platelet,0.01846631387729014
3003,66,Pneumocyte,0.003798522751375044
3004,66,Stem,0.014989860002156297
3005,66,Stroma,5.022396510712124e-05
3006,66,TGFb_pathway,0.026416311451766705
3007,66,TLS,0.005206392996636833
3008,66,TMB,0.05761275335650817
3009,66,Tcell_exclusion,0.0005505994990685492
3010,66,Tcell_general,1.9915328876130012e-05
3011,66,Treg,0.00034159702178915285
3012,66,cDC,0.009424567152497065
3013,66,pDC,0.0017973944796090269
3014,66,Reference,0.011725489916890819
3015,67,Adipocyte,0.00012979921001066153
3016,67,Apoptosis_pathway,0.008675180714007191
3017,67,Bcell,0.005178713808218105
3018,67,CD4_Tcell,0.0039457362683482655
3019,67,CD8_Tcell,0.011512462986093874
3020,67,CPI_Response,0.04327321286345487
3021,67,CPI_effect,0.03359540262349903
3022,67,Cytokine_chemokine,1.1660739044350166e-06
3023,67,Cytotoxic_Tcell,0.012488732572393357
3024,67,Endothelial,0.013437060272898038
3025,67,Epithelial,0.021781469545442578
3026,67,Erythrocyte,0.00263380706080385
3027,67,Exhausted_Tcell,0.03289079608379719
3028,67,Fibroblast,0.003662451865279137
3029,67,Granulocyte,0.0009201320811789149
3030,67,Hepatocyte,0.0010544762797893847
3031,67,IFNg_pathway,0.019996390325433655
3032,67,Immune_checkpoint,0.0027599592223017666
3033,67,Immune_score,0.003532270454618569
3034,67,Innate_lymphoid_cell,0.00042115812717113954
3035,67,Macrophage,0.03408073129141442
3036,67,Mast,0.01507437223299235
3037,67,Memory_Tcell,0.002069779707386199
3038,67,Mesothelial,0.018204049928936428
3039,67,Monocyte,0.004848017350714162
3040,67,Myeloid,0.020078167615789955
3041,67,NKcell,0.035461838166175874
3042,67,Naive_Tcell,0.009009658049711544
3043,67,Neutrophil,0.011994855500350954
3044,67,OS_effect,0.0018813640033069623
3045,67,PLFcell,0.05081348230582927
3046,67,Pancreatic,0.01873512324869353
3047,67,Platelet,0.019267761533696692
3048,67,Pneumocyte,0.003936868942567173
3049,67,Stem,0.014863525943668243
3050,67,Stroma,5.4032318277053015e-05
3051,67,TGFb_pathway,0.027439966772316082
3052,67,TLS,0.005014042275980901
3053,67,TMB,0.05647323451090891
3054,67,Tcell_exclusion,0.0006956074489931074
3055,67,Tcell_general,8.123826513606325e-06
3056,67,Treg,0.0002394899821016594
3057,67,cDC,0.008894423191091794
3058,67,pDC,0.0018890479185025288
3059,67,Reference,0.012604913669926887
3060,68,Adipocyte,0.00011876960743439913
3061,68,Apoptosis_pathway,0.008454644087050767
3062,68,Bcell,0.0052227289101715035
3063,68,CD4_Tcell,0.0038368617387037895
3064,68,CD8_Tcell,0.011201485485968887
3065,68,CPI_Response,0.04326947059294506
3066,68,CPI_effect,0.03566339712323152
3067,68,Cytokine_chemokine,8.219145081422852e-06
3068,68,Cytotoxic_Tcell,0.013157834983079875
3069,68,Endothelial,0.013303291917236448
3070,68,Epithelial,0.022716016509954584
3071,68,Erythrocyte,0.0024438199359640977
3072,68,Exhausted_Tcell,0.033268238984737186
3073,68,Fibroblast,0.0039728679246908705
3074,68,Granulocyte,0.0007704070885247161
3075,68,Hepatocyte,0.001020976534863327
3076,68,IFNg_pathway,0.02105748712910338
3077,68,Immune_checkpoint,0.003213254706977864
3078,68,Immune_score,0.003192336882272273
3079,68,Innate_lymphoid_cell,0.00042328970867511195
3080,68,Macrophage,0.03505648444207499
3081,68,Mast,0.015014887490199413
3082,68,Memory_Tcell,0.0020440682838945845
3083,68,Mesothelial,0.01730271140677775
3084,68,Monocyte,0.004745024855270508
3085,68,Myeloid,0.018940843669757124
3086,68,NKcell,0.035847963318946685
3087,68,Naive_Tcell,0.008973438027428005
3088,68,Neutrophil,0.011473701784978085
3089,68,OS_effect,0.0017274762577477176
3090,68,PLFcell,0.0509736846754929
3091,68,Pancreatic,0.019007649052017572
3092,68,Platelet,0.018930244490996673
3093,68,Pneumocyte,0.004162687303558954
3094,68,Stem,0.014675638045945849
3095,68,Stroma,5.2532019268580754e-05
3096,68,TGFb_pathway,0.02627842641583933
3097,68,TLS,0.004900770868085491
3098,68,TMB,0.05576118935375163
3099,68,Tcell_exclusion,0.000689903880886189
3100,68,Tcell_general,2.675941504115542e-05
3101,68,Treg,0.00029646134441396743
3102,68,cDC,0.009213490367182331
3103,68,pDC,0.001647655333611886
3104,68,Reference,0.011886441131523817
3105,69,Adipocyte,0.0001828000258923268
3106,69,Apoptosis_pathway,0.008846249508488002
3107,69,Bcell,0.005642386816120948
3108,69,CD4_Tcell,0.004210143725155491
3109,69,CD8_Tcell,0.011923570341301204
3110,69,CPI_Response,0.04314758090697712
3111,69,CPI_effect,0.03347388491591252
3112,69,Cytokine_chemokine,3.848005614148775e-08
3113,69,Cytotoxic_Tcell,0.01263054453200907
3114,69,Endothelial,0.013776392913283475
3115,69,Epithelial,0.023175584279281347
3116,69,Erythrocyte,0.0022582633093437554
3117,69,Exhausted_Tcell,0.032870587562719655
3118,69,Fibroblast,0.0035103003386617315
3119,69,Granulocyte,0.0008412281911197583
3120,69,Hepatocyte,0.0010292637761375456
3121,69,IFNg_pathway,0.020156493645473117
3122,69,Immune_checkpoint,0.002834685628431921
3123,69,Immune_score,0.003842837004022548
3124,69,Innate_lymphoid_cell,0.0003645795207385394
3125,69,Macrophage,0.03499466815700847
3126,69,Mast,0.01557214412450214
3127,69,Memory_Tcell,0.002119518503716389
3128,69,Mesothelial,0.017854110054608463
3129,69,Monocyte,0.004671006712316794
3130,69,Myeloid,0.019726131878325504
3131,69,NKcell,0.03539605292752146
3132,69,Naive_Tcell,0.009657160883820626
3133,69,Neutrophil,0.012003312807460587
3134,69,OS_effect,0.0016140361048331275
3135,69,PLFcell,0.05157504440919636
3136,69,Pancreatic,0.019226495391502785
3137,69,Platelet,0.018583479137057934
3138,69,Pneumocyte,0.004048604270212919
3139,69,Stem,0.015240861246061388
3140,69,Stroma,5.519524763575312e-05
3141,69,TGFb_pathway,0.02729631995107029
3142,69,TLS,0.004971130997690754
3143,69,TMB,0.05799210165254198
3144,69,Tcell_exclusion,0.0007758476478469944
3145,69,Tcell_general,1.286961665458719e-06
3146,69,Treg,0.0002621667255626736
3147,69,cDC,0.009247720561008865
3148,69,pDC,0.0018470467462305962
3149,69,Reference,0.011993197485936635
3150,70,Adipocyte,9.34757675278286e-05
3151,70,Apoptosis_pathway,0.00886491145682633
3152,70,Bcell,0.005195564563775679
3153,70,CD4_Tcell,0.004010462632316414
3154,70,CD8_Tcell,0.01149982797576199
3155,70,CPI_Response,0.04196301832818006
3156,70,CPI_effect,0.03352887759034784
3157,70,Cytokine_chemokine,3.1231800967645995e-07
3158,70,Cytotoxic_Tcell,0.012348287910019184
3159,70,Endothelial,0.012775608602636601
3160,70,Epithelial,0.021572675616677972
3161,70,Erythrocyte,0.002480843247154918
3162,70,Exhausted_Tcell,0.03248761647779974
3163,70,Fibroblast,0.003694903381324721
3164,70,Granulocyte,0.0008648377076972968
3165,70,Hepatocyte,0.001018495555978438
3166,70,IFNg_pathway,0.020055001294634223
3167,70,Immune_checkpoint,0.002617819246644615
3168,70,Immune_score,0.003370450253751489
3169,70,Innate_lymphoid_cell,0.0002952180093716006
3170,70,Macrophage,0.03403285654618149
3171,70,Mast,0.015157988336451877
3172,70,Memory_Tcell,0.0022633772370079797
3173,70,Mesothelial,0.017979777042397616
3174,70,Monocyte,0.0050727424448517855
3175,70,Myeloid,0.019185735287842398
3176,70,NKcell,0.035373702946867924
3177,70,Naive_Tcell,0.009245706255342712
3178,70,Neutrophil,0.011592630551924388
3179,70,OS_effect,0.0019304465965691575
3180,70,PLFcell,0.05052001261086814
3181,70,Pancreatic,0.018661061232196574
3182,70,Platelet,0.01882850242899803
3183,70,Pneumocyte,0.0039140206333790895
3184,70,Stem,0.015263015592575924
3185,70,Stroma,5.582818689298108e-05
3186,70,TGFb_pathway,0.026684732203506756
3187,70,TLS,0.004723729924756004
3188,70,TMB,0.05612087680394595
3189,70,Tcell_exclusion,0.0006236489001650858
3190,70,Tcell_general,2.632907441291188e-06
3191,70,Treg,0.00020444409263964403
3192,70,cDC,0.00935587258490489
3193,70,pDC,0.0017887401129820235
3194,70,Reference,0.01189498064352057
3195,71,Adipocyte,0.00010976640460769183
3196,71,Apoptosis_pathway,0.008714799647517202
3197,71,Bcell,0.005346901643831337
3198,71,CD4_Tcell,0.004385552342803578
3199,71,CD8_Tcell,0.011768945492246163
3200,71,CPI_Response,0.04209953776022479
3201,71,CPI_effect,0.03382077342822465
3202,71,Cytokine_chemokine,3.381527395873718e-07
3203,71,Cytotoxic_Tcell,0.012479976375632251
3204,71,Endothelial,0.013337569051023457
3205,71,Epithelial,0.022485658461806945
3206,71,Erythrocyte,0.0021420274026308084
3207,71,Exhausted_Tcell,0.033172093112604495
3208,71,Fibroblast,0.003569288238712387
3209,71,Granulocyte,0.0009238061893978022
3210,71,Hepatocyte,0.001022177598889118
3211,71,IFNg_pathway,0.0203092566082288
3212,71,Immune_checkpoint,0.0027031410392951427
3213,71,Immune_score,0.0038142194851427114
3214,71,Innate_lymphoid_cell,0.00037835338865122026
3215,71,Macrophage,0.034755422906418865
3216,71,Mast,0.015505125885623916
3217,71,Memory_Tcell,0.0021438431146763026
3218,71,Mesothelial,0.017725736824652172
3219,71,Monocyte,0.004826355183712883
3220,71,Myeloid,0.019024564479956707
3221,71,NKcell,0.035346184472314746
3222,71,Naive_Tcell,0.009343384212898487
3223,71,Neutrophil,0.01167859900515178
3224,71,OS_effect,0.0015500158578838352
3225,71,PLFcell,0.051015032157995854
3226,71,Pancreatic,0.01907394256206285
3227,71,Platelet,0.01820370909680269
3228,71,Pneumocyte,0.003983536916171038
3229,71,Stem,0.0155189609869959
3230,71,Stroma,6.050439535965069e-05
3231,71,TGFb_pathway,0.027388218258951325
3232,71,TLS,0.004852603447724868
3233,71,TMB,0.05627056812234155
3234,71,Tcell_exclusion,0.0007274948257737224
3235,71,Tcell_general,2.4550080679475172e-06
3236,71,Treg,0.0002802992147638017
3237,71,cDC,0.009176694905661309
3238,71,pDC,0.0019419252283807698
3239,71,Reference,0.012901419998305963
3240,72,Adipocyte,9.783081178749153e-05
3241,72,Apoptosis_pathway,0.008850509228091052
3242,72,Bcell,0.005084852259166439
3243,72,CD4_Tcell,0.004306793563585987
3244,72,CD8_Tcell,0.012332268583112871
3245,72,CPI_Response,0.04207859964203986
3246,72,CPI_effect,0.033221885061833434
3247,72,Cytokine_chemokine,2.6026552290003835e-06
3248,72,Cytotoxic_Tcell,0.012207160711212861
3249,72,Endothelial,0.0126970440824562
3250,72,Epithelial,0.0218427540688646
3251,72,Erythrocyte,0.0027372061523074365
3252,72,Exhausted_Tcell,0.0322286140753173
3253,72,Fibroblast,0.0036652687560739805
3254,72,Granulocyte,0.0010054812764450638
3255,72,Hepatocyte,0.001005639666721736
3256,72,IFNg_pathway,0.01972760673795204
3257,72,Immune_checkpoint,0.002439676626832976
3258,72,Immune_score,0.0038227698459916137
3259,72,Innate_lymphoid_cell,0.00030273673420144753
3260,72,Macrophage,0.03421206698820345
3261,72,Mast,0.015585368096739827
3262,72,Memory_Tcell,0.0024973386980202683
3263,72,Mesothelial,0.018393827247897176
3264,72,Monocyte,0.004757299444041463
3265,72,Myeloid,0.019563878628214293
3266,72,NKcell,0.03530240900751336
3267,72,Naive_Tcell,0.009745219200589905
3268,72,Neutrophil,0.011535736448804679
3269,72,OS_effect,0.001975940011836319
3270,72,PLFcell,0.05135145663451135
3271,72,Pancreatic,0.01888435931716892
3272,72,Platelet,0.019363292896900974
3273,72,Pneumocyte,0.004168312365130156
3274,72,Stem,0.015500337174942813
3275,72,Stroma,2.8334794038187283e-05
3276,72,TGFb_pathway,0.027475496586689685
3277,72,TLS,0.0049183964705531436
3278,72,TMB,0.05697983063885581
3279,72,Tcell_exclusion,0.0005397011615504432
3280,72,Tcell_general,2.528175502281016e-07
3281,72,Treg,0.0002897339812575339
3282,72,cDC,0.01047487988314788
3283,72,pDC,0.0017148408258574888
3284,72,Reference,0.012360089229965343
3285,73,Adipocyte,0.0002020330614340704
3286,73,Apoptosis_pathway,0.00791192080224401
3287,73,Bcell,0.004812542128858288
3288,73,CD4_Tcell,0.003845849849047789
3289,73,CD8_Tcell,0.01086505779021485
3290,73,CPI_Response,0.04250920331051267
3291,73,CPI_effect,0.03432614542305312
3292,73,Cytokine_chemokine,7.086518170051903e-07
3293,73,Cytotoxic_Tcell,0.012589978525677004
3294,73,Endothelial,0.013097003949001818
3295,73,Epithelial,0.02249172336048788
3296,73,Erythrocyte,0.0026267558462205187
3297,73,Exhausted_Tcell,0.03442254881441309
3298,73,Fibroblast,0.003958284769885578
3299,73,Granulocyte,0.0008153179928055421
3300,73,Hepatocyte,0.0010151248895032827
3301,73,IFNg_pathway,0.020439669523932502
3302,73,Immune_checkpoint,0.0029182543772912073
3303,73,Immune_score,0.0034406210839414975
3304,73,Innate_lymphoid_cell,0.00041093034675998563
3305,73,Macrophage,0.034162088939543755
3306,73,Mast,0.015423562416234327
3307,73,Memory_Tcell,0.002049528480391971
3308,73,Mesothelial,0.017683628477082602
3309,73,Monocyte,0.00450384334031062
3310,73,Myeloid,0.01959343271924685
3311,73,NKcell,0.03669455463121274
3312,73,Naive_Tcell,0.00878066378827258
3313,73,Neutrophil,0.01133739142541823
3314,73,OS_effect,0.0017143013501270676
3315,73,PLFcell,0.050536833913849555
3316,73,Pancreatic,0.018740069511649637
3317,73,Platelet,0.019867257840716745
3318,73,Pneumocyte,0.0038973382392264444
3319,73,Stem,0.014198459776904704
3320,73,Stroma,6.526815044727297e-05
3321,73,TGFb_pathway,0.026658137935480553
3322,73,TLS,0.003994234224051207
3323,73,TMB,0.05616053930759757
3324,73,Tcell_exclusion,0.0005891448065790117
3325,73,Tcell_general,5.2778200830827515e-05
3326,73,Treg,0.00030423192425865775
3327,73,cDC,0.008127255298990721
3328,73,pDC,0.0015022222854828016
3329,73,Reference,0.011665288830629117
3330,74,Adipocyte,9.215110863747267e-05
3331,74,Apoptosis_pathway,0.008654066721123344
3332,74,Bcell,0.005436604141396351
3333,74,CD4_Tcell,0.0033163172319483625
3334,74,CD8_Tcell,0.011924148183249383
3335,74,CPI_Response,0.04337173565175756
3336,74,CPI_effect,0.030698304893732042
