Index,UMAP1,UMAP2,sequencer
UCC_Rose_RS.03238970,0.34373733,3.9502127,NovaSeq6000
UCC_Rose_RS.03238971,0.5955323,4.435593,NovaSeq6000
UCC_Rose_RS.03238972,0.9033708,4.911662,NovaSeq6000
UCC_Rose_RS.03238973,0.81781715,5.6233096,NovaSeq6000
UCC_Rose_RS.03238974,1.4083762,4.9378076,NovaSeq6000
UCC_Rose_RS.03238975,1.4457006,4.87985,NovaSeq6000
UCC_Rose_RS.03238976,0.35316893,3.6442418,NovaSeq6000
UCC_Rose_RS.03238977,0.43810827,4.641091,NovaSeq6000
UCC_Rose_RS.03238978,0.28237298,3.9614737,NovaSeq6000
UCC_Rose_RS.03238979,0.669811,3.66213,NovaSeq6000
UCC_Rose_RS.03238980,0.03544315,4.49904,NovaSeq6000
UCC_Rose_RS.03238981,0.13611107,4.2950883,NovaSeq6000
UCC_Rose_RS.03238982,0.45860526,4.5469,NovaSeq6000
UCC_Rose_RS.03238983,0.5258091,5.3564315,NovaSeq6000
UCC_Rose_RS.03238984,1.3779238,4.4055195,NovaSeq6000
UCC_Rose_RS.03238985,-0.35796365,4.1137033,NovaSeq6000
UCC_Rose_RS.03238986,0.21532726,4.1189103,NovaSeq6000
UCC_Rose_RS.03238987,0.24704902,4.8525033,NovaSeq6000
UCC_Rose_RS.03238988,0.68098444,5.4027267,NovaSeq6000
UCC_Rose_RS.03238989,-0.042231735,3.3763683,NovaSeq6000
UCC_Rose_RS.03238990,-0.34999746,3.9496977,NovaSeq6000
UCC_Rose_RS.03238991,1.0606434,4.6843996,NovaSeq6000
UCC_Rose_RS.03238992,-0.03278367,3.2282069,NovaSeq6000
UCC_Rose_RS.03238993,0.20493527,3.636957,NovaSeq6000
UCC_Rose_RS.03238994,0.23938109,4.8193417,NovaSeq6000
UCC_Rose_RS.03238995,0.70463324,3.9104493,NovaSeq6000
UCC_Rose_RS.03238996,0.35314196,3.5117393,NovaSeq6000
UCC_Rose_RS.03238997,0.18246453,4.6621265,NovaSeq6000
UCC_Snyder_471,4.527323,4.3788843,HiSeq4000
UCC_Snyder_522,4.190396,4.1501555,HiSeq4000
UCC_Snyder_1233,4.460658,4.5638323,HiSeq4000
UCC_Snyder_1849,4.2132382,4.411469,HiSeq4000
UCC_Snyder_1994,4.753351,4.4974,HiSeq4000
UCC_Snyder_2131,3.9164987,4.236848,HiSeq4000
UCC_Snyder_2278,5.727711,4.1230803,HiSeq4000
UCC_Snyder_2389,4.243823,4.199816,HiSeq4000
UCC_Snyder_2849,4.626738,4.567431,HiSeq4000
UCC_Snyder_2937,4.2021804,4.446433,HiSeq4000
UCC_Snyder_3529,4.2803774,4.2603793,HiSeq4000
UCC_Snyder_5037,4.16754,4.1079817,HiSeq4000
UCC_Snyder_5122,4.3165956,4.2203794,HiSeq4000
UCC_Snyder_5338,4.6866755,4.195797,HiSeq4000
UCC_Snyder_6229,5.035231,4.314227,HiSeq4000
UCC_Snyder_6428,5.618024,4.7905946,HiSeq4000
UCC_Snyder_6800,4.2116585,4.097837,HiSeq4000
UCC_Snyder_7577,4.557333,4.5694323,HiSeq4000
UCC_Snyder_7729,4.258394,4.817587,HiSeq4000
UCC_Snyder_8728,4.512687,4.3931723,HiSeq4000
UCC_Snyder_9517,3.9999762,4.0951858,HiSeq4000
Zhao_NatMed_2019-Pt003-ar-228,10.467734,-0.7427225,HiSeq2000
Zhao_NatMed_2019-Pt003-ar-231,10.656208,-0.24137634,HiSeq2000
Zhao_NatMed_2019-Pt013-ar-222,10.630916,-0.76109225,HiSeq2000
Zhao_NatMed_2019-Pt013-ar-224,10.828311,-0.5597201,HiSeq2000
Zhao_NatMed_2019-Pt013-ar-225,10.805579,-0.96306556,HiSeq2000
Zhao_NatMed_2019-Pt020-ar-218,10.505411,-1.2871937,HiSeq2000
Zhao_NatMed_2019-Pt020-ar-221,10.503588,-0.6684639,HiSeq2000
Zhao_NatMed_2019-Pt021-ar-220,10.622502,-1.1201268,HiSeq2000
Zhao_NatMed_2019-Pt021-ar-223,11.557528,1.2768949,HiSeq2000
Zhao_NatMed_2019-Pt024-ar-229,10.619312,-1.1671605,HiSeq2000
Zhao_NatMed_2019-Pt025-ar-249,10.871804,-0.843016,HiSeq2000
Zhao_NatMed_2019-Pt046-ar-234,10.790028,-1.0493677,HiSeq2000
Zhao_NatMed_2019-Pt046-ar-237,10.554021,-0.9582716,HiSeq2000
Zhao_NatMed_2019-Pt053-ar-226,11.054359,0.5640446,HiSeq2000
Zhao_NatMed_2019-Pt055-ar-247,10.610722,-0.31106696,HiSeq2000
Zhao_NatMed_2019-Pt055-ar-248,10.719455,-0.35858935,HiSeq2000
Zhao_NatMed_2019-Pt056-ar-230,10.431088,-0.89426297,HiSeq2000
Zhao_NatMed_2019-Pt056-ar-233,10.771826,-1.0359522,HiSeq2000
Zhao_NatMed_2019-Pt069-ar-232,10.524356,-1.1512547,HiSeq2000
Zhao_NatMed_2019-Pt069-ar-235,10.778215,-0.514642,HiSeq2000
Zhao_NatMed_2019-Pt100-ar-245,11.250307,2.7246332,HiSeq2000
Zhao_NatMed_2019-Pt101-ar-243,10.831625,-1.2268273,HiSeq2000
Zhao_NatMed_2019-Pt102-ar-250,10.413887,-1.2679422,HiSeq2000
Zhao_NatMed_2019-Pt103-ar-239,10.777068,-0.87796164,HiSeq2000
Zhao_NatMed_2019-Pt104-ar-240,10.615768,-1.139272,HiSeq2000
Choueiri_CCR_2016-p014-ar-325,9.269285,2.4162638,HiSeq2500
Choueiri_CCR_2016-p018-ar-318,13.858242,11.567336,HiSeq2500
Choueiri_CCR_2016-p021-ar-301,11.584111,2.0222867,HiSeq2500
Choueiri_CCR_2016-p027-ar-866,11.205991,1.4984522,HiSeq2000
Choueiri_CCR_2016-p041-ar-306,11.1321945,2.877295,HiSeq2000
Choueiri_CCR_2016-p050-ar-551,11.596539,2.3270988,HiSeq2000
Choueiri_CCR_2016-p073-ar-324,12.019724,1.9868011,HiSeq2500
Choueiri_CCR_2016-p090-ar-331,9.754681,2.4565704,HiSeq2000
Choueiri_CCR_2016-p093-ar-345,11.259622,2.9440687,HiSeq2000
Choueiri_CCR_2016-p096-ar-333,11.477728,1.6890422,HiSeq2000
Choueiri_CCR_2016-p099-ar-320,10.216425,2.4423778,HiSeq2500
Choueiri_CCR_2016-p102-ar-841,11.280174,2.0285144,HiSeq2000
Choueiri_CCR_2016-p105-ar-265,11.264056,1.2445626,HiSeq2000
Choueiri_CCR_2016-p106-ar-300,11.688977,1.8472598,HiSeq2000
Choueiri_CCR_2016-p115-ar-329,11.644526,1.5353402,HiSeq2000
Choueiri_CCR_2016-p117-ar-327,11.373364,2.344517,HiSeq2500
IMmotion150-p01155-ar-28f34,10.911485,12.469928,HiSeq2500
IMmotion150-p03058-ar-c2dad,11.567221,11.842281,HiSeq2500
IMmotion150-p03363-ar-a74ac,10.193914,12.191767,HiSeq2500
IMmotion150-p03418-ar-d867a,13.692988,11.891639,HiSeq2500
IMmotion150-p03665-ar-04d83,9.535199,10.509321,HiSeq2500
IMmotion150-p04168-ar-9925b,9.561267,11.474573,HiSeq2500
IMmotion150-p05361-ar-cd767,10.4326315,12.250534,HiSeq2500
IMmotion150-p05370-ar-27be5,9.171415,10.778301,HiSeq2500
IMmotion150-p05544-ar-43b75,11.200893,13.2381935,HiSeq2500
IMmotion150-p06184-ar-828f7,11.011365,13.303705,HiSeq2500
IMmotion150-p07343-ar-2bb4a,11.198381,12.48954,HiSeq2500
IMmotion150-p07850-ar-50704,10.221527,10.942113,HiSeq2500
IMmotion150-p08100-ar-c4519,11.8287325,12.520933,HiSeq2500
IMmotion150-p09050-ar-32c34,9.020116,11.729943,HiSeq2500
IMmotion150-p09862-ar-3ec4d,9.817214,10.907637,HiSeq2500
IMmotion150-p10447-ar-3c1db,10.055604,13.3939495,HiSeq2500
IMmotion150-p10717-ar-0e5a9,11.06767,12.298103,HiSeq2500
IMmotion150-p11316-ar-e45c7,8.73722,2.457088,HiSeq2500
IMmotion150-p12053-ar-48bda,10.119949,11.130936,HiSeq2500
IMmotion150-p13588-ar-5af67,9.09663,9.480526,HiSeq2500
IMmotion150-p14153-ar-71492,10.898923,13.198765,HiSeq2500
IMmotion150-p14538-ar-1e0a2,9.840142,11.953123,HiSeq2500
IMmotion150-p14593-ar-9020f,10.297691,10.970583,HiSeq2500
IMmotion150-p14998-ar-dc07b,10.407324,12.342736,HiSeq2500
IMmotion150-p16409-ar-85d99,8.480359,8.159099,HiSeq2500
IMmotion150-p16751-ar-7ebff,8.408277,1.8540716,HiSeq2500
IMmotion150-p17379-ar-faed6,11.631587,13.071643,HiSeq2500
IMmotion150-p17426-ar-6ae0d,9.667472,12.307678,HiSeq2500
IMmotion150-p17615-ar-f7d9d,10.184081,10.976648,HiSeq2500
IMmotion150-p18226-ar-4f0a6,8.266139,8.319703,HiSeq2500
IMmotion150-p18256-ar-fbb29,9.731274,12.22155,HiSeq2500
IMmotion150-p18896-ar-ddffc,10.803414,12.274161,HiSeq2500
IMmotion150-p19016-ar-c751b,10.284422,12.852903,HiSeq2500
IMmotion150-p19507-ar-db0d1,9.353756,11.176663,HiSeq2500
IMmotion150-p20763-ar-edbe1,11.265399,12.225092,HiSeq2500
IMmotion150-p21222-ar-1418a,10.861461,11.597426,HiSeq2500
IMmotion150-p21389-ar-a2f5d,10.363341,13.703482,HiSeq2500
IMmotion150-p21589-ar-55cc6,9.687781,10.5884075,HiSeq2500
IMmotion150-p25799-ar-49c4c,13.865225,11.785497,HiSeq2500
IMmotion150-p26304-ar-d7dcd,9.476854,11.20814,HiSeq2500
IMmotion150-p26467-ar-a6506,10.199504,11.237158,HiSeq2500
IMmotion150-p27487-ar-1478d,10.124369,11.599599,HiSeq2500
IMmotion150-p28132-ar-99560,10.809093,12.4712715,HiSeq2500
IMmotion150-p28238-ar-3482d,10.499943,12.554619,HiSeq2500
IMmotion150-p30781-ar-4ae11,11.058264,12.54918,HiSeq2500
IMmotion150-p31107-ar-a401d,10.382467,12.586149,HiSeq2500
IMmotion150-p32412-ar-d386a,10.800981,11.937373,HiSeq2500
IMmotion150-p32845-ar-b9ecc,11.054848,13.321192,HiSeq2500
IMmotion150-p32922-ar-6366a,9.999607,12.827425,HiSeq2500
IMmotion150-p33581-ar-1342d,8.555371,12.413827,HiSeq2500
IMmotion150-p33602-ar-6d415,11.695639,12.673059,HiSeq2500
IMmotion150-p34855-ar-89f86,9.677488,13.203622,HiSeq2500
IMmotion150-p35317-ar-355c3,11.794587,12.536101,HiSeq2500
IMmotion150-p35813-ar-90caf,11.247464,11.620283,HiSeq2500
IMmotion150-p36298-ar-fad25,10.86936,12.707367,HiSeq2500
IMmotion150-p36954-ar-44107,10.081813,11.420975,HiSeq2500
IMmotion150-p37011-ar-a4d25,10.223976,12.954722,HiSeq2500
IMmotion150-p37093-ar-3d98a,10.425939,11.515007,HiSeq2500
IMmotion150-p37173-ar-293a5,9.908434,11.866579,HiSeq2500
IMmotion150-p38868-ar-e9e28,10.778974,12.328772,HiSeq2500
IMmotion150-p40536-ar-3579c,9.897241,11.494821,HiSeq2500
IMmotion150-p41186-ar-1d209,10.285075,11.546951,HiSeq2500
IMmotion150-p43682-ar-c925d,11.291461,12.64518,HiSeq2500
IMmotion150-p43872-ar-6c7f9,9.810097,12.48303,HiSeq2500
IMmotion150-p44376-ar-ac07f,10.009817,12.393282,HiSeq2500
IMmotion150-p45459-ar-1af67,10.132688,13.547744,HiSeq2500
IMmotion150-p46605-ar-eb284,11.453501,11.75864,HiSeq2500
IMmotion150-p47331-ar-ab299,9.328488,9.951624,HiSeq2500
IMmotion150-p47721-ar-71f6b,11.381256,10.887696,HiSeq2500
IMmotion150-p48663-ar-37ce7,11.044196,12.125864,HiSeq2500
IMmotion150-p48954-ar-37f99,10.32325,13.481485,HiSeq2500
IMmotion150-p49991-ar-5d93a,8.456987,2.4432065,HiSeq2500
IMmotion150-p50066-ar-6c06c,8.725909,9.900597,HiSeq2500
IMmotion150-p50697-ar-605a2,11.256025,11.556937,HiSeq2500
IMmotion150-p50830-ar-c3b4a,11.356356,11.396163,HiSeq2500
IMmotion150-p50976-ar-26f6d,10.767437,12.955587,HiSeq2500
IMmotion150-p51832-ar-890dd,9.703007,10.758978,HiSeq2500
IMmotion150-p52272-ar-5b320,9.664692,12.51395,HiSeq2500
IMmotion150-p52299-ar-8e4c5,9.684502,12.75989,HiSeq2500
IMmotion150-p52837-ar-02ccc,10.447732,12.997336,HiSeq2500
IMmotion150-p53162-ar-05824,9.431831,11.220378,HiSeq2500
IMmotion150-p53431-ar-d8ed2,10.136772,11.56198,HiSeq2500
IMmotion150-p54120-ar-0f1aa,9.300008,11.532268,HiSeq2500
IMmotion150-p54409-ar-fe8d6,10.049841,12.377356,HiSeq2500
IMmotion150-p55061-ar-46457,9.749983,10.4990015,HiSeq2500
IMmotion150-p55684-ar-6de0a,13.185402,11.838674,HiSeq2500
IMmotion150-p55787-ar-a1497,5.6369896,11.434652,HiSeq2500
IMmotion150-p56237-ar-935a8,9.828804,11.24969,HiSeq2500
IMmotion150-p56741-ar-2a443,11.393676,12.052316,HiSeq2500
IMmotion150-p57764-ar-4767e,9.979632,11.307919,HiSeq2500
IMmotion150-p57834-ar-689be,10.042883,13.712376,HiSeq2500
IMmotion150-p58299-ar-b22ec,11.461714,13.08159,HiSeq2500
IMmotion150-p58399-ar-79085,10.824967,13.2181,HiSeq2500
IMmotion150-p59051-ar-41711,10.192302,13.32431,HiSeq2500
IMmotion150-p59055-ar-4260f,11.213564,12.021934,HiSeq2500
IMmotion150-p59257-ar-6f921,8.928647,11.258849,HiSeq2500
IMmotion150-p59809-ar-82372,10.81818,12.384249,HiSeq2500
IMmotion150-p60596-ar-f566c,10.562526,11.911666,HiSeq2500
IMmotion150-p60814-ar-1c2a5,9.962422,13.534623,HiSeq2500
IMmotion150-p60815-ar-9d32a,11.49497,12.376227,HiSeq2500
IMmotion150-p61622-ar-fa5bc,8.432903,2.2706501,HiSeq2500
IMmotion150-p62140-ar-b5aff,10.97974,13.126603,HiSeq2500
IMmotion150-p63636-ar-c0f7a,11.118537,12.804496,HiSeq2500
IMmotion150-p64208-ar-cb57a,10.004142,11.506101,HiSeq2500
IMmotion150-p65110-ar-1da68,10.365526,12.091899,HiSeq2500
IMmotion150-p65181-ar-d3009,11.602119,12.801229,HiSeq2500
IMmotion150-p67597-ar-3e120,9.219552,9.617933,HiSeq2500
IMmotion150-p68239-ar-97ff2,9.077469,11.663472,HiSeq2500
IMmotion150-p69129-ar-219d6,11.476274,12.99065,HiSeq2500
IMmotion150-p69561-ar-e3544,10.101672,11.377222,HiSeq2500
IMmotion150-p69645-ar-a30d9,11.507373,12.814614,HiSeq2500
IMmotion150-p69986-ar-f1402,9.605347,11.764846,HiSeq2500
IMmotion150-p71382-ar-b68f5,11.092508,12.923627,HiSeq2500
IMmotion150-p71388-ar-986de,10.474244,11.041138,HiSeq2500
IMmotion150-p71514-ar-e7bfc,11.150693,13.216326,HiSeq2500
IMmotion150-p72473-ar-24ab7,11.606192,12.135183,HiSeq2500
IMmotion150-p73074-ar-379fe,8.10314,8.177962,HiSeq2500
IMmotion150-p73444-ar-3465e,10.254332,11.480409,HiSeq2500
IMmotion150-p73644-ar-34124,11.025256,11.738603,HiSeq2500
IMmotion150-p74056-ar-e60f3,10.765142,10.982897,HiSeq2500
IMmotion150-p75429-ar-a2056,10.043289,13.264619,HiSeq2500
IMmotion150-p75903-ar-ea05a,11.420578,12.351607,HiSeq2500
IMmotion150-p76620-ar-e3505,9.023008,10.105867,HiSeq2500
IMmotion150-p77236-ar-c51eb,11.089865,11.868242,HiSeq2500
IMmotion150-p77592-ar-348b3,11.200736,13.127453,HiSeq2500
IMmotion150-p77606-ar-73bce,10.811675,13.028285,HiSeq2500
IMmotion150-p77642-ar-cbdf8,10.539838,10.589011,HiSeq2500
IMmotion150-p77682-ar-10061,10.620516,12.425,HiSeq2500
IMmotion150-p77957-ar-88277,8.284047,2.0355396,HiSeq2500
IMmotion150-p78200-ar-d4750,11.666142,12.686984,HiSeq2500
IMmotion150-p78631-ar-e9937,10.421574,12.893006,HiSeq2500
IMmotion150-p78812-ar-68e58,9.762031,13.442945,HiSeq2500
IMmotion150-p78903-ar-d309d,13.720089,11.683888,HiSeq2500
IMmotion150-p80740-ar-0d631,9.760205,11.685679,HiSeq2500
IMmotion150-p82037-ar-d9253,11.832034,12.354021,HiSeq2500
IMmotion150-p82438-ar-00760,10.224035,11.835701,HiSeq2500
IMmotion150-p82773-ar-35d10,10.255584,13.782141,HiSeq2500
IMmotion150-p82892-ar-05ee2,10.612286,11.215803,HiSeq2500
IMmotion150-p83356-ar-c889c,9.455293,10.104313,HiSeq2500
IMmotion150-p83425-ar-25f19,10.46273,12.169192,HiSeq2500
IMmotion150-p84637-ar-a617b,9.422138,10.390711,HiSeq2500
IMmotion150-p84792-ar-cf28c,4.273409,11.003797,HiSeq2500
IMmotion150-p84835-ar-0f59f,11.068313,11.451602,HiSeq2500
IMmotion150-p87325-ar-e7c59,8.562149,11.282034,HiSeq2500
IMmotion150-p87381-ar-053ea,10.341843,12.967573,HiSeq2500
IMmotion150-p87690-ar-e7a69,9.981042,12.580064,HiSeq2500
IMmotion150-p88355-ar-06384,10.066931,11.195756,HiSeq2500
IMmotion150-p89981-ar-824ee,9.422025,10.740542,HiSeq2500
IMmotion150-p90170-ar-91593,10.067548,13.004419,HiSeq2500
IMmotion150-p90215-ar-05e00,10.781707,12.262775,HiSeq2500
IMmotion150-p90681-ar-3044c,10.351599,10.99554,HiSeq2500
IMmotion150-p90969-ar-eb279,10.203169,13.174469,HiSeq2500
IMmotion150-p91392-ar-c1e57,10.944834,13.36548,HiSeq2500
IMmotion150-p91890-ar-3f780,10.729669,12.847216,HiSeq2500
IMmotion150-p92137-ar-a61f4,10.260341,13.1348505,HiSeq2500
IMmotion150-p92156-ar-acf8a,10.573451,13.421273,HiSeq2500
IMmotion150-p92869-ar-e2339,9.57676,10.606203,HiSeq2500
IMmotion150-p93090-ar-65a4c,10.101335,13.790408,HiSeq2500
IMmotion150-p96212-ar-544d1,10.730965,12.995465,HiSeq2500
IMmotion150-p96831-ar-c6d32,11.403333,12.708645,HiSeq2500
IMmotion150-p97816-ar-1270d,10.228019,11.706179,HiSeq2500
IMmotion150-p97909-ar-c7295,10.006823,11.093146,HiSeq2500
IMmotion150-p98637-ar-bcb5a,9.158708,12.584599,HiSeq2500
IMmotion150-p98987-ar-12652,11.152684,12.61647,HiSeq2500
IMmotion150-p99039-ar-ef7b7,8.544269,11.983714,HiSeq2500
Miao_Science_2018-p0005-ar-201,11.749975,13.106422,HiSeq2000
Miao_Science_2018-p0007-ar-200,10.36939,12.091492,HiSeq2000
Miao_Science_2018-p0010-ar-191,10.878305,14.051003,HiSeq2000
Miao_Science_2018-p0011-ar-202,11.657858,13.395075,HiSeq2000
Miao_Science_2018-p0012-ar-206,11.430942,12.638843,HiSeq2000
Miao_Science_2018-p0013-ar-204,11.378264,11.912164,HiSeq2000
Miao_Science_2018-p0014-ar-199,11.03958,13.834414,HiSeq2000
Miao_Science_2018-p0015-ar-194,11.0681715,13.775512,HiSeq2000
Miao_Science_2018-p0018-ar-195,11.389069,13.791686,HiSeq2000
Miao_Science_2018-p0019-ar-196,9.094452,10.940818,HiSeq2000
Miao_Science_2018-p0020-ar-193,12.080039,12.607747,HiSeq2000
Miao_Science_2018-p0021-ar-190,11.314489,13.47496,HiSeq2000
Miao_Science_2018-p0022-ar-198,10.828352,13.628972,HiSeq2000
Miao_Science_2018-p0023-ar-197,10.702997,13.66832,HiSeq2000
Miao_Science_2018-p0024-ar-192,11.982319,12.994711,HiSeq2000
Miao_Science_2018-p0025-ar-205,11.570924,13.306828,HiSeq2000
Miao_Science_2018-p0026-ar-203,11.389466,13.653068,HiSeq2000
NSCLC_Ravi_SU2CLC-CLE-NIVO10-T1,7.5048947,6.4722147,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO18-T1,8.247833,5.3700833,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO19-T1,8.056586,4.861183,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO20-T1,8.867999,3.8273606,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO2-T1,8.525375,4.2180443,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO3-T1,8.272596,4.599064,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO52-T1,9.065956,5.5791864,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO5-T1,8.081559,4.857981,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO9-T1,7.440717,7.385682,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1001-T1,8.88688,5.413029,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1008-T1,9.119297,2.0771713,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1017-T1,8.03137,4.7851405,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1020-T1,8.8085575,5.208896,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1021-T1,7.4224343,6.2896276,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1022-T1,7.351417,6.519113,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1023-T1,7.827659,5.7481837,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1026-T1,9.181232,5.020631,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1029-T1,8.11652,4.8889422,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1031-T1,9.746481,4.950195,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1032-T1,7.8173447,5.372446,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1033-T1,7.977443,5.661573,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1034-T1,8.350334,4.8127933,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1035-T1,7.407749,5.7657013,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1036-T1,7.834257,4.877998,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1037-T1,8.008193,4.618793,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1038-T1,8.84861,5.4155498,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1041-T1,8.678619,5.5191402,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1043-T2,8.242989,5.3801713,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1044-T1,8.798744,5.0061173,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1001-T1,8.265318,5.5996094,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1002-T1,8.958079,5.692412,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1004-T1,9.065905,4.829893,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1007-T1,7.5178723,5.992118,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1013-T1,8.966196,3.4833715,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1015-T2,9.667018,4.88636,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1017-T2,9.915889,4.746295,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1018-T1,7.4561186,5.83109,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1019-T1,9.236816,5.5837874,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1020-T1,8.071785,5.776752,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1534-T1,7.5751295,7.4113083,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1536-T1,7.533269,6.3605857,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1537-T1,9.278597,5.743224,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1538-T1,7.7351594,6.117878,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1539-T1,8.188652,4.540682,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0033-T1,8.902947,4.9525995,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0107-T1,7.3679647,6.07008,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0108-T1,8.206099,4.0939894,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0109-T1,7.405808,4.3731275,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0112-T1,8.814874,3.013756,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0241-T1,8.612204,4.257823,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0499-T1,8.732689,4.831927,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0510-T1,9.617493,4.5933676,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0512-T1,8.6192665,5.137425,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0561-T1,8.762106,1.987519,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0668-T1,8.707344,1.8381729,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0790-T1,8.96603,2.1948822,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0840-T1,7.3886843,5.8568873,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1441-T1,7.4481754,7.131802,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1442-T1,9.003701,4.8137813,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1443-T1,8.041832,5.315356,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1561-T1,7.5624037,6.5580883,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1562-T1,13.812671,11.710121,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1627-T1,8.223187,4.216601,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1628-T1,7.7078943,5.560613,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1630-T1,7.921993,4.2543154,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1631-T1,7.6837287,4.177262,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1054-T2,7.9677806,4.579683,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1135-T2,7.679776,7.302656,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1149-T1,8.537078,5.5835457,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1161-T2,8.343746,5.520822,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1163-T1,7.729449,7.545095,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1169-T1,9.387195,4.4818735,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1387-T1,8.723507,4.8958774,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1411-T1,7.534652,7.2422624,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1412-T1,7.7183075,4.7078667,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1413-T1,7.414564,6.06745,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1414-T1,12.365351,0.41492712,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1415-T1,8.385976,4.7145233,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1416-T1,9.167661,5.3042865,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1417-T1,9.184689,5.726753,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1487-T1,9.049787,2.0284932,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1488-T1,7.440848,7.147748,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1489-T1,7.2997937,6.1272182,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1490-T1,7.9321346,4.4640923,HiSeq2500
